user_id,signup_date,plan,country,session_count_30d,session_count_7d,avg_session_duration_min,feature_breadth,days_since_last_use,engagement_score,churned
usr_3f548c84aef0,2025-03-20,free,US,30,14,18.9,4,28,18,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_8c9f7450bcff,2024-04-29,pro,CA,17,11,15.8,0,10,43,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_5fcd84e4610d,2025-09-19,free,FR,31,5,6.8,0,18,51,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_41edd7d51af2,2025-06-06,free,US,29,6,11.8,5,5,28,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_bf38a9831d8d,2025-09-17,free,DE,9,2,2.8,0,7,48,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_a77470dab4b2,2025-11-25,pro,FR,29,8,2.4,3,3,63,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_d21b4a4935e8,2024-06-11,free,CA,38,14,17.7,4,13,68,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_a4ff85213c0d,2025-05-13,pro,UK,38,1,4.6,5,26,92,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_f5d52694d135,2024-02-04,free,US,14,10,18.7,4,19,50,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_ec14dbbbdbbf,2024-05-29,free,DE,46,9,19.3,3,28,27,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_4d281c4d2f60,2026-04-25,pro,DE,45,4,9.0,0,12,22,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_eacdc7e7e266,2025-02-21,free,DE,0,5,1.3,1,0,91,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_c407793ec151,2025-05-26,free,DE,22,6,15.7,0,0,14,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_4165194de20a,2025-11-23,free,UK,4,6,5.7,4,28,93,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_87fe190df1e4,2024-12-24,free,US,42,6,18.7,4,15,44,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_6532d8884876,2025-02-05,free,US,33,1,12.4,3,18,68,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_638b39e9214c,2024-10-01,free,FR,38,7,1.8,4,21,32,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_83096f0a5267,2024-05-20,free,DE,6,6,8.3,1,29,13,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_cc4d50735c25,2024-08-24,free,CA,34,8,9.3,4,23,33,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_7db921e156d2,2024-06-27,free,US,6,14,14.5,2,10,61,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_3d1f77a08be7,2025-07-30,free,FR,45,5,16.1,2,27,81,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_844d01e73469,2025-08-21,pro,UK,36,11,8.4,3,25,80,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_af37f33d3f4b,2025-03-28,pro,DE,31,12,19.7,2,22,18,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_ab7c8bd1464a,2025-04-30,free,DE,23,3,8.7,0,28,70,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_5384f9ccdcdd,2024-12-26,free,US,14,10,5.3,3,5,58,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_05f3666ae417,2024-06-15,free,CA,9,2,5.1,5,15,76,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_99df867a31a8,2025-10-14,free,FR,5,0,17.2,5,16,27,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_63530744273c,2024-07-18,free,US,38,4,16.5,2,11,87,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_1206f78be394,2025-11-30,free,UK,16,4,17.2,5,25,91,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_90c5b263a966,2025-03-20,free,US,27,9,13.9,1,15,52,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_aca9dc29d689,2025-05-27,free,FR,9,5,8.2,4,20,68,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_f42a699c4443,2025-09-07,free,DE,28,6,6.6,0,8,57,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_6ed5248a0482,2026-04-08,free,US,24,12,2.9,1,6,93,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_89a2a09e29c0,2025-01-27,free,UK,43,3,17.7,1,16,55,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_79dfcaf56352,2024-09-01,pro,CA,19,5,18.9,2,28,37,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_82b048d4cc69,2024-03-02,free,CA,18,10,3.6,5,29,13,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_cd92d7c99b8c,2024-07-21,enterprise,UK,39,14,2.9,2,10,53,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_da8742295d4d,2025-11-21,enterprise,UK,30,3,10.7,5,19,15,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_3023a94b6ee3,2025-01-23,pro,UK,2,12,13.3,0,10,51,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_aa574f3b6eaf,2025-01-11,free,FR,25,9,8.1,4,27,49,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_94ef7352ab3c,2024-03-04,enterprise,FR,30,3,11.0,1,11,39,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_5c43ec3e8126,2025-12-28,free,US,47,11,9.8,3,14,44,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_ed46d4f25940,2024-05-26,enterprise,CA,17,14,6.5,3,28,59,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_bbbb6ab4ac3b,2025-06-07,free,DE,14,3,2.6,0,11,46,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_7367147fc5a4,2026-01-29,free,DE,14,2,9.5,2,22,89,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_da7d1ea18aeb,2024-06-26,free,DE,34,10,19.2,2,17,50,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_ceff04cd8157,2025-12-08,free,CA,38,2,3.7,2,8,85,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_932a31e36802,2025-10-31,free,FR,8,5,12.1,3,29,52,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_56588d85b8e0,2026-04-16,pro,FR,4,7,18.5,2,10,28,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_310e26346ded,2024-02-02,enterprise,US,7,3,14.3,2,14,23,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_448fd64105f0,2025-08-04,free,UK,1,11,1.2,5,2,28,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_25e346c72415,2024-02-02,free,DE,40,0,3.6,5,24,55,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_855a83f029b0,2024-02-12,free,FR,27,12,13.3,3,4,27,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_4c4dc7facfe1,2024-03-08,free,UK,32,12,14.2,5,10,74,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_7a46b8b34c31,2024-10-08,free,UK,26,12,4.3,4,17,16,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_c7570cfc2eb6,2025-03-24,free,FR,6,0,19.5,3,17,67,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_c64d18b92bf3,2024-11-26,free,US,0,4,2.1,0,4,93,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_6f38d6016c11,2025-01-01,free,UK,26,12,19.3,5,9,79,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_c32f43dbd4df,2026-02-06,pro,CA,16,0,14.9,5,8,70,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_d13003235fc4,2024-10-07,pro,UK,39,8,10.4,1,14,79,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_e4ab60ecb31c,2025-06-29,free,CA,13,2,15.1,1,8,14,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_4d27761111ec,2025-02-20,free,US,45,9,14.4,3,12,78,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_d7abe8db784e,2025-07-15,free,FR,1,1,18.8,0,6,25,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_ea4485645ccc,2025-09-21,free,FR,3,0,7.5,1,14,17,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_d4b4f5989072,2025-01-29,free,CA,8,0,3.0,4,1,81,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_b9353f564dff,2024-07-04,free,US,42,1,11.8,4,28,28,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_64dd60f0001a,2025-08-04,free,UK,18,14,9.7,4,10,29,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_8cf9d2bb4b36,2026-02-03,enterprise,FR,30,14,12.5,5,28,71,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_b48466e4a404,2024-10-13,free,US,49,3,12.5,0,19,18,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_19c6b6e31931,2025-03-01,free,FR,46,8,15.9,1,14,61,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_996a99301fda,2026-04-02,free,FR,37,11,3.7,2,6,45,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_b89ff891b4aa,2025-09-13,free,US,24,8,6.6,5,23,25,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_276ab43816b6,2024-07-26,free,DE,16,0,16.6,3,11,19,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_e90d9c37b630,2025-03-30,free,UK,28,7,14.5,1,23,38,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_b01caf128077,2026-03-28,free,UK,17,1,16.2,5,22,10,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_709ca59dfab3,2024-01-22,free,US,4,10,4.3,1,18,10,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_14bdfd3d0df0,2024-02-02,free,US,45,6,10.4,3,27,49,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_19e6fe0492da,2024-07-22,free,US,42,6,1.1,3,16,22,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_313544b7a5e4,2024-06-15,free,CA,22,10,9.9,1,5,28,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_6164be45cbf6,2026-03-03,free,UK,25,1,4.2,4,27,15,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_e79af8f5aa4f,2025-04-25,free,FR,3,10,8.8,3,20,66,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_006456949a2a,2025-02-10,free,CA,11,9,2.7,0,26,23,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_77fe9186aee1,2024-02-23,free,UK,49,11,2.8,4,11,54,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_b27c4580fca7,2025-02-12,free,CA,2,7,19.2,1,5,59,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_17ec718da508,2024-06-11,free,UK,28,3,11.7,3,28,93,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_4a903cdd780b,2026-01-29,free,US,39,13,19.8,1,26,25,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_39f388c0c5b5,2025-10-06,free,CA,30,5,2.4,5,14,33,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_4ffc0c7cfcfd,2025-02-09,free,DE,10,6,5.3,3,3,23,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_6b58182404a8,2024-12-24,free,US,32,12,2.1,2,14,13,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_8dd44453ee93,2024-04-07,free,UK,8,4,16.9,3,9,32,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_ac66b1ee3e0e,2025-06-30,free,UK,16,12,3.0,3,20,34,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_8ade84af8c00,2025-10-08,free,US,45,13,4.3,4,19,26,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_31507562e8d8,2024-11-17,pro,DE,44,14,17.2,4,7,78,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_63c85e6c5bf2,2026-03-02,free,US,2,3,6.9,2,27,68,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_447b6983bd54,2024-05-13,pro,FR,34,2,11.3,0,19,69,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_7382681a94b9,2026-02-05,free,FR,40,14,7.3,2,21,76,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_458eede32767,2024-05-11,free,CA,10,6,11.9,2,11,60,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_405a751fbd8f,2026-02-14,pro,UK,17,7,11.7,4,5,38,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_a2d875297d3c,2025-08-07,free,DE,25,5,19.7,1,15,53,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_65d6b00ba9e6,2024-04-04,free,CA,12,4,1.4,4,16,55,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_614a798b0565,2024-08-21,free,UK,33,10,5.0,5,26,14,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_71b379635cbd,2024-06-05,pro,UK,21,3,14.7,3,13,60,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_6bf9764ce9cc,2025-10-10,enterprise,UK,3,4,5.0,1,11,24,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_e759adb64655,2026-04-16,free,UK,14,12,11.9,3,12,26,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_7e3ebdc24d09,2025-04-20,free,DE,39,6,1.5,0,1,55,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_34e4929945c8,2025-04-29,free,DE,27,0,5.4,1,20,43,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_59a7573e6a23,2024-08-12,pro,CA,12,9,16.1,3,20,24,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_354199ef90a4,2024-03-03,free,US,18,5,5.6,2,6,63,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_6fdf5de6183a,2024-12-03,free,DE,24,14,10.2,4,6,89,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_d062fb505ff1,2024-10-17,pro,FR,9,8,16.6,5,18,58,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_7613b2c2413f,2025-01-19,free,UK,42,8,11.7,0,21,51,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_e17765d0442a,2024-02-01,pro,CA,25,4,19.0,0,11,67,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_a727ff7a11de,2025-01-04,free,FR,41,9,9.4,2,17,21,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_a0a550058fd6,2024-04-16,free,FR,45,2,12.6,5,14,81,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_98e0ddc63c4b,2024-10-15,pro,CA,24,4,9.8,0,27,41,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_af31025e8e36,2026-02-27,free,CA,16,5,16.9,2,28,43,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_ec7046dd455b,2026-03-21,free,FR,35,12,13.9,3,26,37,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_1d0d73e352a9,2025-01-11,free,DE,7,6,5.6,4,4,23,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_0af5cd946bba,2025-07-05,pro,DE,28,13,4.0,1,0,38,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_5f919d910688,2024-03-25,free,UK,26,1,18.0,2,5,24,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_95d0a5f2a9a4,2026-02-20,pro,FR,35,11,17.7,1,29,29,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_6f67de4daa3d,2024-09-11,free,CA,27,0,10.5,1,28,42,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_918ba08cf473,2024-05-03,free,CA,30,4,12.1,1,11,37,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_28a5fad17e06,2024-01-02,free,US,36,5,16.5,4,1,48,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_247b8ad80c41,2025-10-26,free,US,2,10,9.4,5,14,41,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_392e3ae507f0,2024-04-24,free,US,22,6,13.0,1,18,29,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_82fd51c7fbf0,2024-09-01,pro,US,44,5,15.7,4,12,25,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_de627bd7a861,2025-05-26,free,DE,24,8,7.7,2,16,66,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_73ad7ea9beb3,2026-03-21,free,DE,6,3,4.7,1,11,29,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_e1d5b96d7625,2025-03-05,pro,US,34,2,8.8,1,14,73,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_4a76abe2ec75,2024-02-09,free,DE,17,6,16.9,0,19,33,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_5c6beab2a6e2,2024-12-04,free,US,37,2,16.7,1,0,80,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_d3a8d8c298d3,2024-04-16,free,CA,31,4,7.6,2,3,46,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_d26850bf3285,2024-01-22,enterprise,DE,0,12,8.7,5,28,71,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_63df6be11e96,2025-05-22,free,CA,25,3,11.9,1,22,43,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_7c9b2924c07e,2024-12-06,pro,DE,16,8,12.9,0,24,38,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_ca3c6e8ca2e8,2026-04-16,free,UK,15,3,6.2,3,24,80,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_ccb202e4a453,2025-11-29,free,US,15,2,4.6,1,17,40,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_d8b7fe78540a,2026-04-01,free,US,17,3,10.8,2,22,14,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_5ea858891fee,2026-03-15,free,US,37,2,10.5,1,17,36,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_a4c879c28b47,2024-12-03,free,CA,11,8,15.2,1,4,51,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_a6b5195ee915,2024-06-05,pro,US,42,10,3.6,0,18,14,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_b8365688f746,2026-02-02,pro,FR,48,0,11.0,1,4,54,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_2b8424383fd3,2024-03-25,pro,UK,29,0,14.3,2,29,54,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_cfbe2a877feb,2024-01-11,free,DE,33,8,12.0,5,18,21,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_aeb1e1657bab,2024-03-18,pro,FR,21,13,7.3,5,25,45,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_7f90d8016a24,2024-03-03,free,US,47,13,9.6,0,16,93,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_e33a422cbdf0,2025-05-28,free,US,8,14,17.6,3,14,55,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_b32a761c4939,2025-03-06,enterprise,US,31,3,10.0,0,10,46,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_b80cf5c0802e,2026-01-04,pro,FR,25,13,10.1,4,22,87,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_96ed46898850,2025-03-18,free,US,39,3,13.4,2,11,94,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_2de81fb35add,2025-09-17,pro,US,35,12,12.8,3,27,77,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_b25810aecf5d,2025-05-09,free,CA,40,6,16.5,3,7,50,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_ea9e5149e333,2024-03-14,enterprise,DE,24,13,17.0,1,1,89,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_d7cc2f3d3cf1,2025-07-15,free,US,35,7,7.6,2,0,14,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_4f39ab5c715f,2025-12-23,pro,CA,43,10,3.7,1,13,68,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_2c32d85fe738,2024-06-18,free,FR,20,14,5.5,0,8,84,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_4d9b0c70d7ec,2025-01-04,free,CA,16,7,17.7,1,3,33,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_8c3e28a22e8c,2024-08-14,free,US,25,3,9.3,3,10,68,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_b3f834c05c1d,2024-02-05,free,DE,8,3,1.7,0,29,65,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_1d37814a3cb3,2024-12-16,free,CA,48,3,11.3,5,14,13,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_8b532bf0e0ba,2024-02-12,free,UK,11,10,8.3,2,14,58,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_17cba196682d,2024-01-01,free,US,21,1,12.4,4,18,52,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_0a760f96299e,2025-04-09,free,DE,7,14,1.0,4,6,18,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_1a380d746569,2024-05-07,free,UK,18,6,7.6,1,26,41,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_393bc0a35fc2,2024-09-11,free,DE,2,5,11.7,4,16,44,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_d3a5095f9e66,2024-10-29,free,UK,39,4,16.3,2,0,47,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_86a4e5051d7f,2024-08-17,pro,UK,38,10,8.5,2,11,33,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_86d95771b04c,2024-06-05,free,US,21,1,16.9,5,2,14,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_d91a0e2c363f,2024-09-12,free,FR,8,7,6.1,2,4,34,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_594bf948f6ad,2024-12-30,free,UK,41,10,16.7,4,24,68,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_faf344155946,2024-11-13,free,DE,35,3,16.1,4,29,75,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_4a972378a860,2024-11-18,pro,UK,28,3,7.9,3,2,59,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_40444df3986f,2025-01-26,free,FR,4,1,3.9,4,20,23,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_dc67aff3e291,2025-07-04,free,DE,37,2,16.6,1,7,63,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_7f4c7f120f52,2025-05-28,free,DE,27,8,8.0,0,18,92,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_8f671dfd9750,2024-06-10,free,CA,26,5,11.8,1,5,66,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_41ce455cdc42,2025-09-17,pro,US,23,12,9.1,0,20,34,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_63caea151d22,2024-06-01,free,UK,35,5,12.6,3,17,59,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_4aa2273ece44,2025-10-25,free,UK,5,4,5.7,2,26,68,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_747a7a4ffc4d,2025-10-21,free,FR,41,2,11.6,2,18,43,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_5a72be500be3,2024-11-29,free,CA,20,6,3.9,1,3,77,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_e2de5097850d,2024-12-07,pro,CA,26,14,18.5,0,6,91,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_641a68377807,2025-05-08,free,FR,6,9,3.6,2,16,20,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_8b3b7727e2ad,2024-11-13,free,DE,10,1,15.4,1,1,86,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_466a8720376d,2025-10-30,enterprise,US,13,0,6.3,5,4,62,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_4e61af82a287,2026-01-03,free,FR,27,8,15.1,4,19,59,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_dfa93718be7a,2024-05-29,pro,US,25,12,11.3,1,8,44,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_734b51fbbef6,2024-06-19,free,FR,38,3,16.4,3,22,51,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_3ca156737921,2026-03-17,pro,UK,31,11,6.8,3,25,36,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_8baa039f31de,2024-01-08,free,US,12,4,17.6,3,28,18,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_f26c39a20e9a,2025-06-23,free,DE,20,7,5.5,0,3,13,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_6eecf7ad3d52,2024-02-25,free,CA,13,11,16.7,4,21,44,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_2cdc95e63322,2025-03-12,pro,DE,47,14,12.1,5,9,28,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_d82afa71aadd,2025-05-21,pro,FR,41,3,14.8,4,14,65,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_d9d2cd2a7ba2,2025-06-07,pro,UK,3,8,13.1,1,18,47,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_4589f5834cf9,2025-01-17,free,US,32,2,3.9,3,8,90,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_6a661f80658e,2025-04-29,free,FR,10,1,9.8,0,12,69,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_063be5afcb9a,2024-11-15,free,US,1,11,11.4,1,7,18,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_394eb22bac8e,2024-10-11,free,US,44,14,16.5,3,13,48,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_059646020abe,2024-01-16,free,FR,16,0,5.8,3,24,48,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_12e61e546a70,2025-08-16,free,FR,42,2,15.4,0,24,27,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_97261b5c6ee3,2024-05-31,free,FR,25,3,19.1,4,15,50,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_3a06168583cc,2025-09-23,free,UK,46,6,2.6,1,16,33,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_b3a922c321b8,2024-10-31,free,DE,44,9,3.4,4,19,86,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_1bd00963d3db,2024-04-08,free,UK,34,2,4.8,3,6,73,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_7abc274b1286,2024-05-12,free,UK,7,12,18.9,0,1,56,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
